GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00053048	我々のここでの仕事は終りになる。私の任期がもっと実りの多いものだったらと望むが、NCRに帰れることは嬉しく思う。
GID00053049	Phillip Granger
GID00053050	アクセス拒否 - レンジャーDetachment のレポートはこのシステムでは読めません。
GID00053052	From my cold, dead hands.
GID00053055	Followers of the Apocalypse はあなたに Lucky 38、そしてその主たる Mr. House の情報を収集するよう依頼した。彼らはあなたに Lucky 38 のデータネットワークアクセスポイントへ取り付ける傍受機を与えた。Mr. House は塔のペントハウスにいるだろう。
GID00053058	今日、ミュータントがキャラバンを襲ったのは明らかだ。連中の銃の一つが玉詰まりしていた。修理には7分かかった。外の放送塔の小さいほうのメンテナンスもした。スイッチを引いてそのいまいましいステーションが空に飛んでいかないかと妄想にとりつかれた。そうなればすぐ彼女は俺を殺すだろうが、彼女のほえづらを拝めればおあつらえ向きだろう。
GID00053059	レンジャーMoralesの死体をFiendsから取り戻した。Pvt.Moralesのもとに戻り、彼女の夫の死体が無事だと知らせなければ。
GID00053060	ヒマワリ
GID00053062	本日付けで当プログラムの内容を
GID00053063	読書
GID00053064	教育
GID00053065	および
GID00053066	開発
GID00053067	システム
GID00053068	から、よりホリスティックかつ衛生的な
GID00053069	読書
GID00053070	教育
GID00053071	および
GID00053072	歯科
GID00053073	機器販売
GID00053074	に、変更いたします。心だけでなく、歯もしっかりと磨きましょう!
GID00053075	アーリントン本を読もう会
GID00053076	Vikki and Vance Casinoの博物館の最も重要な展示物の内1つは、Vanceが連続クロスカントリー犯罪で使用した本物の銃です。この銃は、カジノの中央、彼らが死んだ車の近くに誇りを持って展示されています。
GID00053077	あんたが正しかったようだ。
GID00053078	Hostetlerが毎晩、中身がいっぱいの小袋を自分のうちに持ち帰っている。Crimson Caravanに出勤するときは、その同じ袋は空っぽなんだ。Fredがその事を確認した。
GID00053079	これが偶然の一致だなんてありえない。奴が仕事から帰る時は、いつも何か持ち出しているんだ。これが奴の日給なのは間違いない。
GID00053080	Aliceには、その金を全て見つけてもらわなくてはならん。我々があの家の近くで見つかったら、彼女のクソ母親は凄腕を差し向けてくるぞ…Crandonか、Julesに追いかけられることになる。無駄に自分の命を危険にさらすなんて、あまり嬉しいことではないぞ、Andy。
GID00053081	まずAliceを確実に手なずけるんだ。それからは、彼女はあんたの好きなようにするがいい。俺たちがこのクソ溜めからずらかった後でな。
GID00053082	M.
GID00053083	これはVeronicaがBrotherhood of Steelの前エルダーであるFather Elijahとの通信でかつて使っていた通信所のパスワードだ。
GID00053084	プロジェクト: 量子プラズマ変調物質の噴射ライフル
GID00053085	バージョン: 32
GID00053086	ステータス: 失敗
GID00053087	ノート: v.32にはv.31やv.30ほどのパワー出力がなかったが、安定領域を約27.35%増加させることに成功した。これは有望だが、転位物質の問題についてはまだ解決の糸口は見えていない。
GID00053088	バージョン: 33
GID00053089	ステータス: 失敗
GID00053090	ノート: 研究室が壊れ、データを失った。
GID00053091	バージョン: 34
GID00053092	ステータス: 失敗
GID00053093	ノート: 興味深いことだ。どこからこのデータを得たかはよくわからないが、それが我々が取り組んできたことからとまったく異なった方向だ。 分極している量子回転を使用することで転位物質の循環に成功した。我々は代償分野の解決をみた。次の武器に高い期待を持てる。
GID00053094	バージョン: 35
GID00053095	ステータス: 成功
GID00053096	ノート: うまくいったというデータをXuanから受け取った。ようやく安定版モデルに至った。まだ大量生産の準備ができたという段階ではなく、実用試作機を得たということだが。我々は後続モデルでこれらの問題を解決させることができるはずだ。
GID00053097	君が要求したように、通常のプラズマライフルと比較すると改善すべき点がある。
GID00053098	* 広い領域での使用に適していないプロトタイプ品
GID00053099	* Q-35には高い再発射性能があるが、ショット間隔は一貫している。
GID00053100	* 充電時間が増え、長距離射撃が正確になった。
GID00053101	* プラズマ充電のエネルギーが30%増加した。
GID00053102	@# $%^ &* @#)(* }{}{> K $#(*@# )$(*
GID00053103	^ &* @ # )(* }{}{>
GID00053105	今日は報告する事があまり無い。Dr. Peterの死によって、雰囲気は著しく重苦しい。階下の騒動については、こともあろうに、Dr. Peterの遺体が突然動き出して人々を襲ったのだという、奇妙な噂が広まっている。誰がそのような悪質な噂を立てたのか知らないが、例に無いほど悪趣味だ。
GID00053106	著者 Marcus
GID00053107	物好きにも小動物の制御のために下に降りた者たちが、標本の内一つは昆虫を呼び寄せるために分泌される、物質のサンプルを送ってきた。
GID00053108	非常に多くのスタッフが、ある種のウィルス感染の症状を示し始めた。彼らに安静にして治すよう指示し始めたが、このままでは研究を任せられる者がいなくなる!
GID00053109	生産高は上がり続けている。既存のトウモロコシのサンプルと栽培品種GN188との掛け合わせで、我々の持つ人工光により良く反応する混合種が出来た。
GID00053110	注釈。Dr. Petersは病気のため、3日連続で休んだ。彼の労働観は、この点で必ずしも一流では無い。そこで、私は彼が実際に病気であるという証明を診療所に要求している。
GID00053111	キャピタル・ウェイストランドの合法的賞金稼ぎに関する全レギュレーターへの告知:
GID00053112	以下の罪人を捕らえた者には賞金1000キャップ、もしくは、それ相当額の装備品および医療費が与えられる。この罪人はウェイストランドの善良な市民の生活を脅かしている。
GID00053113	名前: &PCName;
GID00053114	人種: &PCRace;
GID00053115	性別: &PCSex;
GID00053116	ターゲットは武装しておりとても危険だ。
GID00053117	生け捕りの必要はない。ターゲットを始末した証拠(頭部)の提示をもって懸賞金を支払う。
GID00053118	この悪魔を冥土に送ってもらいたい。
GID00053119	Camp Guardian 日誌
GID00053120	Sergeant Banner の報告
GID00053121	12日目
GID00053122	我々は残りの経路を何とかきれいに出来た。戦前の柵の幾つかはほとんど無傷で、それをより危険な崖に間に合わせの柵として設置する事ができた。崖から落ちる馬鹿がいない事を望む。瓦礫を取り除いたので、洞窟の入口をいくつか見つけた。それらはお互いにつながっており、崩落した、正に山を下る片道経路に見える。調査チームは洞窟について何も言っていなかった。私はこれ以上驚かされる物を見つけない事を望む。
GID00053123	誕生年:2267年
GID00053124	享年:
GID00053125	ジョナサンとジェシカ(ともに死亡)のひとり息子。
GID00053126	マクソン一族の末えい。
GID00053127	幼い頃に要塞へと送られ、オウェン・エルダー・リオンズに育てられた。この決定の理由には2つある。
GID00053128	1.西部のBrotherhood of Steelにおける最近の内部抗争の影響で、子供が安全に暮らせなくなった。要塞なら、そこがたとえ敵地であっても、スクワイアが生き残れる確率は高いとされた。
GID00053129	2.エルダーリオンズ、当時、西部のエルダーに高い人気を誇っており、面倒をみるには完璧な候補者とみなされ、スクワイアを訓練していた。
GID00053130	最近の事件の影響で、西部のエルダーたちとの連絡は途絶えてしまった。結果的に、従者マクソンはこの先も要塞に留まることになろう。
GID00053131	あなたは強風の吹きすさぶ、険しい山に立っている。山頂でうず巻く雷雲が、激しい雨でもって、あなたとわずかな植物たちを打ちつけている。はるか眼下のすそ野の向こう、南の地平線の彼方へと、広大な平原が広がっている。
GID00053132	グレロックが悪しき教えをわめき散らしている。
GID00053133	誕生年:2097年
GID00053134	死亡年:不明
GID00053135	マクソン2世の息子で、ロジャー・マクソンの孫。
GID00053136	天賦の才を持つ兵士、ジョン・マクソンは、2135年、38歳でパラディンに昇格すると、立て続けにパラディン長に昇格した。
GID00053137	2155年、父のマクソン2世がバイパー団と呼ばれるレイダー一味との戦いで名誉の死を遂げると、マクソンは栄えある高位エルダーの座に登りつめた。
GID00053138	記録には、ジョン・マクソン が2162年に「Vault 住人」と、いくつかの怪しげな取引が行われたと示されている。65歳の時だった 。
GID00053139	あなたは強風の吹きすさぶ、険しい山に立っている。山頂でうず巻く雷雲が、激しい雨でもって、あなたとわずかな植物たちを打ちつけている。はるか眼下のすそ野の向こう、南の地平線の彼方へと、広大な平原が広がっている。
GID00053140	グレロックが悪しき教えをわめき散らしている。
GID00053141	岩の間で何かが光るのが見える。
GID00053142	誕生年:不明(2077年当時、10代の若者だった)
GID00053143	死亡年:2155年
GID00053144	2135年、ガンで逝去した父、ロジャー・マクソンの跡目を継いでBrotherhood of Steelの高位エルダーとなった。
GID00053145	2155年、バイパー団と呼ばれるレイダー一味を追い詰めたが、マクソン(その時ヘルメットをかぶってなかった)は頭に矢によって傷を受け、毒蛇の致命的な猛毒により数時間で彼は死んだ。
GID00053146	誕生年:不明
GID00053147	死亡年:2135年
GID00053148	ウェストテック研究所に配属されたセキュリティ部隊のナンバーツー。その後、マリポーサ軍事基地に転属。
GID00053149	セキュリティ部隊のリーダー、ロバート・スピンデル大佐がノイローゼに陥ってから、事実上の司令官に。強制進化型ウイルス(FEV)の研究に携わっていた科学者たちを尋問後、処刑。
GID00053150	戦争の直前に軍を離脱。基地で働くスタッフに、家族を施設内に呼び寄せるよう命令し、結果的に彼らの命を救った。
GID00053151	生存者を率いてロスト・ヒルズのバンカーへ向かう。その途中、マクソンの妻は殺害された。
GID00053152	ロスト・ヒルズに到着したロジャー・マクソンは、Brotherhood of Steelを結成。組織の初代高位エルダーとして、パラディン、ナイト、スクライブという階級制度を定める。
GID00053154	今日、私達の何人かと初めての氏族間で操車場で争いがあった。Marcusは、私達に一緒に作業する必要があると演説をしたが、なぜ私達が一緒に作業しなければならない?私達はマスター達のお気に入りだ!私達に助けなど必要ない。Rhondaも、私達は彼等無しでもうまくやっていけると言っている。
GID00053163	下に誰がいるんだ?? セキュリティは近寄らせないようとしている。ああ、私は彼らが何を近寄らせないようにしているのか知らない。どうか直ぐにセキュリティを上に上げてくれ!
GID00053164	Dr. Baileyは公共エリアの彼の住居に降りて病気の妻と娘の世話をしており、私が公式にこの階の責任者だ。そして私が直ちにセキュリティを要請している!
GID00053165	ああ、神様ぁ。それは実際に起こってしまった。向こう側の発射台で起こったことを計測値がそれだと示しているんだ。彼等は、彼等の全てを投げ打って出たに違いない。しかも我々の引き留めにも躊躇しなかったようなんだ。コンピュータは我々に、最初のミサイルが落ちるまであと2分だと伝えている。
GID00053166	オリバー将軍(または生き残った上級将校)へ
GID00053167	NCR大統領へ
GID00053168	NCR評議会へ
GID00053169	ROBERT EDWIN HOUSEより
GID00053170	自由経済特区であるNew VegasのCEOとして、私はここに全NCR兵士のNew Vegasと周辺領域からの"即時撤退"を要望する。
GID00053171	a)もちろん"全兵士"にはNCRレンジャーを含む。
GID00053172	b)"New Vegasと周辺領域"は、フーバーダム、McCarran 国際空港、HELIOS One、El Dorado変電所を含む(ただしこれに限定するものではない)
GID00053173	"注意すべき重大事項"は、私の重武装Securitrons の大軍が強固にプログラムされ、圧倒的な軍事力で攻撃的行為に対応できるようになったことです。
GID00053174	a)"重武装"や"圧倒的な軍事力"の例として、この文章を読むまでにCaesar's Legionに対して私のSecuritronsが行うはずの哀れな撲滅キャンペーンを示す。
GID00053175	b)New Vegasと周辺領域から撤退しないNCR兵士は"攻撃的行為"とみなす。
GID00053176	NCR市民はこの撤退要望の条件と"しない"!彼らは自由にNew Vegasを訪れ、Vegas Stripのすべてを楽しめるよう要望する!
GID00053177	NCR兵士がこの要望に従う限り、フーバーダムからNCRへ電気と水を供給し続ける。
GID00053178	a) 電気:キロワット時間あたり5キャップ
GID00053179	b) 水:ガロンあたり5キャップ
GID00053180	NCR評議会の予算委員会は隔週で請求書を受け取る。価格は警告なしに変わる場合がある。
GID00053181	誠意を込めて。
GID00053182	Robert Edwin House
GID00053183	チーフエグゼクティブ
GID00053184	New Vegas自由経済特区
GID00053189	私達は今、ここに医療チームが必要だ!
GID00053190	Dr. Petersは、護衛隊の一人と共に戻ってきた。直視するのも躊躇うほどの傷を負っていた。他の護衛官はどこへ?と尋ねたが、青ざめ、首を振るだけだった。
GID00053191	一方、Dr. Baileyは、更なる調査が行える様になるまで洞窟へのドアを封印するよう命令した。
GID00053192	Mathers助手が戻らない。本日の18:46、洞窟へ入ったきり、だ。科学者グループの護衛官に探索の指揮を依頼した。
GID00053193	来週までに必要なもの。
GID00053194	マットフルーツ13個、カビてないか確認
GID00053195	串刺しイグアナ9本
GID00053196	ビール5本
GID00053197	1号室:ジマーと客
GID00053198	2号室:シスター
GID00053199	3号室:空室
GID00053200	* 最新の出来事を表示*
GID00053201	* 2279/11/14, 03:47: 放射能漏れを検知
GID00053202	* 2279/11/14, 03:48:メンテナンスロボットを派遣。
GID00053203	* 2279/11/14, 03:50:電圧の急変を検知
GID00053204	* 2279/11/14, 03:50:メンテナンスロボット応答なし
GID00053205	* 2279/11/14, 03:54:安全警報 レベル1
GID00053206	* 2279/11/14, 03:55:警護ロボット稼働。
GID00053207	* 2279/11/14, 03:55:タレット稼働。
GID00053208	* 2279/11/14, 03:55:セキュリティロボット スタンバイ。
GID00053209	4d7920766f696365206973206d792070617373706f72742e
GID00053211	Camp Guardian 日誌
GID00053212	Sergeant Bannerの報告
GID00053213	19日目
GID00053214	OK、今、音が聞こえ始めた。昨夜の見張りの間、確かに水の中に着水音を聞いた。私はさらなる調査をMcCarranに要請したが、彼らは神経過敏だと無視した。魚はあんな忌々しい音をたてない! 分隊の半分に明かりを持たせて下に送ったが、何も見つけられなかった。我々は他に洞窟の穴を見つけられていない。多分、私はJacksonから小さな狂人を捕らえたのだろう。猫の目を持っていたらと思う。夜にクソを見ることが出来ない。
GID00053215	ミゲールの偵察報告を気にしすぎないことだ。谷の向こうで何者かを見かけたと言っても、彼らはミゲールや我らに気づかずに走り去ってしまった。念のため、みんな数日は家から出ずに、発砲も控えるべきだろう。
GID00053216	風車を作ろうと思う。長くて平たい金属板を見つけたら、教えてくれ。必要なパーツはほぼそろったが、ブレードに適した金属だけが見つからない。
GID00053217	外に出てから数ヶ月が過ぎた。放射能テストによると、みんな相当に放射能を浴びているが、Dr.ヨハンソンの処方薬を飲んでいれば病気になる心配はない。用水システムと豊じょう化計画はうまくいっている。ヤギとニワトリは死んだが、ウシは元気だ。丈夫な彼らはこの新世界に順応しているようだ。マイルズとジャッキーは牛を繁殖させようと、畜産の研究に励んでいる。
GID00053218	作戦コード: CB-03
GID00053219	仮パスワード:The better part of valor
GID00053221	McNamara
GID00053222	やあ、ロッシェル。おまえとブウの蒸留器をまた修理する機会があったら、私がとんでもないうぬぼれ屋だってことを指摘してくれ。いいな? どうした、エドガー? こいつにパスワードを設定できないのか?
GID00053223	Mission Code: KH-792
GID00053224	仮パスワード:And to dare to do it
GID00053226	McNamara
GID00053227	名前はテイラー。自分はとんでもないうぬぼれ屋!!!
GID00053228	> Chain That Bindsは我らの組織の礎であり、Brotherhoodの中枢と無数の支部を支えてきた。規定は以下の通り:
GID00053229	1.命令は階級について高位から低位に伝達されなければならない。高位者からの命令は必ず従わなければならず、その指示は躊躇なく実行されなければならない。
GID00053230	2.命令この流れに従って下されなければならず、階級を飛ばしてはならない。高位者は命令をその直下位者にのみ与えてよく、その更に下位者に与えてはならない。この方法によって真の調和と思考の結束が維持されるのだ。
GID00053231	ミッションコード: XV-56
GID00053232	仮パスワード:Lives to fight another day
GID00053233	概要: Paladins Matiz と Lander、お前達は座標 0.004, 9.265 の廃墟を調査し、我々が必要とする部品を探せ。そして出来る限り回収せよ。第二目標として、今後の回収のために、その場所での追加品目のリストを作成せよ。
GID00053234	McNamara
GID00053235	みんなに念を押したい。毎日私のテントへ放射能レベルの検診に来るべきだ。自分は大丈夫と思っていても、油断はできない。検診は数分で終わる。放射能に侵された後の苦難を考えれば、少し面倒でも来るべきだ。予約をすっぽかす者には、放射能に侵された状況がどのくらい酷いものなのか、詳しく聞かせてやろう。
GID00053236	今月は私がボスになる番だ。バカらしい。責任なんて負いたくない。ジムに言われることだけをやっていたい。
GID00053237	第7級システム障害が発生したため、サービスエンジニアは全員出勤してください。出勤できない者については、保守サービス組合規約の第45条7a項に従い、契約解除の恐れがあります。
GID00053238	楽しい作業の一日を。
GID00053240	メンテナンスは3階のダクトの働きをもう一度調査できるだろうか? みんなが先週に確認した事を知っているが、変な音が戻っていると誓います。今回は、それについて私を支持する人さえもいる。
GID00053241	動力用ジェネレータを設置することに、ようやくみんなが同意してくれた。みんなの不安は理解できる。確かに、テクノロジーは我らを不幸にした。だが、資源を残らず活用しなければ、現状では破滅が待つのみだ。せっかく外に出られたのだから、正気を失わないように生きていこう。みんなが使えるように、このジェネレータを設置したいと思う。
GID00053242	ジャンクションAA76:ヒューズ箱、要交換
GID00053243	ジャンクションAA84:空気漏れ
GID00053244	ジャンクションAB36:リレーファンがツブれた
GID00053245	ジャンクションAB40:こいつはもうダメだ。再ルート化。
GID00053246	ジャンクションAC22:たぶん燃えた。あとでチェック。
GID00053247	ジャンクションAC67:何か臭う。モールラットか?
GID00053248	ジャンクションAC88:パーツの欠落。ぜんぶ、すっからかん。
GID00053249	Attn: 保安要員
GID00053250	RE: 大統領の訪問に関する警護配置
GID00053251	基本的な配置は以下の通り:
GID00053252	・レンジャー隊は周辺の警護を行い、外的脅威に目を向ける。
GID00053253	・加えてレンジャー隊はステージと群衆の周辺に配備される。彼らの第一の任務は群衆がおかしなことをしないよう見張ること。
GID00053254	私は潜在的な狙撃位置に射撃の名手を配置するよう要望する:
GID00053255	ヴィジターセンターの屋上
GID00053256	西側の丘陵
GID00053257	ダムタワー1の屋根 - ここは無線を置いてチェックすべき。
GID00053258	今日を平穏なままで。目の前で何も悪いことが起きませんように。
GID00053259	-Grant
GID00053260	技術報告書 - Mike Lawson
GID00053261	大統領のベルチバードには飛行制御コンピュータのいくつかの問題があるという報告を受けました。ここの技術者に送られたログを解析させ、小型コンピュータアップデートの問題を修理できると思います。レンジャーGrantは、ベルチバードが到着したときに、システムのコンピューターをアップデートできるようNCRのエンジニアの一人にベルチバードを調査させる許可を与えました。
GID00053262	Mike Lawson
GID00053264	動力源は脳ミソで、セクシー姉ちゃんの声を持つロボットなんて、実に独創的じゃないか。もちろん、いつも疑いは持っていた。あれが本当に人間の、セクシー姉ちゃんの脳ミソなのかどうか。実際にはサルの脳ミソで、声は録音じゃないのかとな。
GID00053265	とにかくだ、やつらのマインドブラストをくらったことがあるが、悪夢のような頭痛が3日間続いた。
GID00053270	ただし、こいつらはサーカスみたいに飼いならされてはいない。鋭い爪と牙を持つ猛獣で、気性はきわめて激しい。
GID00053274	Hoover Dam 大統領訪問スケジュール
GID00053275	大統領は兵たちへのスピーチとPrivate Watsonの勇気とNCRへの貢献に対してメダルを授与するため、Hoover Damを訪れる。
GID00053276	大統領はベルチバードに乗ってカリフォルニアからやって来る。ベルチバードは Visitor's Centerの屋上に着陸し、そこからColonel Mooreが大統領をステージまで護衛する。
GID00053277	Colonel Mooreによる紹介のあと、大統領はスピーチを行う。スピーチの時間は約4分。その間にPrivate Jeremy Watsonへのメダルの授与も行われる。
GID00053278	スピーチ終了後、大統領はベルチバードまで護衛され、速やかに出発する。
GID00053279	緊急時、スピーチは中止され、大統領はベルチバードに急行しすぐさま出発する。ベルチバードに問題が起こった場合は、脅威が去るまで大統領の安全のために、2階にある部屋をセーフルームとして使用する。その部屋への立ち入りは制限され、鍵はColonel Mooreの机の中にある。
GID00053280	若い頃は各地を旅してまわったが、ラッドスコルピオンはどこにでも出没した。
GID00053281	やつらはダイオウサソリの子孫だという噂があった。爆弾の投下時、全国のペットショップで売られていたサソリだ。やつらの数の多さを考えたら、合点がいく話だ。
GID00053288	///Encrypt: Bailain///
GID00053289	LONG: 8347*&$
GID00053290	LATI: 324897.347
GID00053291	できの悪いグール。脳ミソが腐ってしまい、冷静な思考能力を失った。
GID00053307	REPCONNオフィス間通信文 #3458406
GID00053308	To: Gordon Pesce、上級エンジニア
GID00053309	From; Emily Neimeyer、施設マネージャー
GID00053310	今日はGordon、
GID00053311	Martinの退職を聞いてあなたと同じ様に驚いています。状況は良くなってきてると思っていたのに。パーティーは良いアイディアだと思います、彼も最後の日に皆に会えることを喜ぶでしょう。何か必要なことがあったら言ってください。
GID00053312	Emily
GID00053313	REPCONNオフィス間通信文 #3458401
GID00053314	To: Steve Reynolds, 発射施設建設プロジェクトマネージャー
GID00053315	From: Martin Neimeyer、上級エンジニア
GID00053316	やあ"Stevie"、
GID00053317	ふむ、驚いたとは言いがたいな。君は働き始めた頃から陰険なウジ虫だった。誰かが責任を取らなくてはならないなら、君の「古い友人」になるだろうと思っていた。あの廃棄物の流出は君がチームをあんなに急かさなければ、もしくはちゃんと有能な人員に金を払っていれば決しておきなかった。
GID00053318	退職手当は喜んでもらうよ。君にとってもこの見放された施設にとっても、いい厄介払いだ。
GID00053319	Martin
GID00053320	まじめな話、私達はVendortronを "Vendortron" と呼ぶのを止められますか? 物にはBobの様な(私達はBobとは呼んでいないが)固有名を付けましょう。週末にそれに関して投票を行います。どうか、どうか、良い案を出してください。
GID00053321	CassはWhiskey Challenge用のウイスキー1ダースを求めています。(その時、彼女は、あなたを酔いつぶそうとするでしょう)。
GID00053322	Crimsonキャラバンガードの一人(Robert Wilsonと確認)が、Vendorotronに向け発砲した。銃弾がその空っぽの頭に返らなかっただけでも彼は運がいい。
GID00053323	我々は現在 McLafferty と賠償金の交渉中だが、その間に Crimsonキャラバンの全従業員を除外するため、Vendortron の認識ソフトを更新する必要がある。McCarran にも手を回して、彼らから弾薬を購入しないようにしてもらえれば、なお良い。
GID00053324	ジュディへ
GID00053326	ジェラルド
GID00053327	ミサイルランチャー: 7
GID00053328	ミサイル: 200
GID00053329	もし可能ならば、迅速に発送してください。ダムの状況はそれを必要とします。
GID00053330	このレシピで、Roseのウェイストランド風オムレツが作れるようになった。
GID00053338	 作業台で次のアイテムを組み立ててください:
GID00053339	ペイントガン
GID00053340	ラッドスコルピオンの毒腺
GID00053341	おもちゃの車
GID00053342	手術用チューブ
GID00053343	今なら、威力が20%アップ!
GID00053344	家や店の廃墟で簡単に入手できるダーツに、ラッドスコルピオンの毒を塗った"ダーツガン"は、音を立てることなく一撃で敵を仕留めることができる、驚くべきオモチャです。
GID00053345	月曜日:
GID00053346	* 3人のレイダーを観測した。位置は無線で伝えたが迎撃隊は贈られなかった。
GID00053347	火曜日:
GID00053348	* さらに別の弾薬の物資を受けた。要求していない物資が届くのはこれで7回目だ。
GID00053349	* Fancy Ladsが安値で取引されている。
GID00053350	水曜日:
GID00053351	* 異常なし
GID00053352	木曜日:
GID00053353	* Bitter Springsへ向かうLegion偵察隊を発見。我々が呼んでから2時間後に芸激隊が到着。時間がかかりすぎるNCRの民兵についてHanlonに苦情を送った。
GID00053354	* また物資が届いた。.308弾だ(注文してない)。Hanlonに苦情を送ったが反応がなかった。
GID00053355	金曜日:
GID00053356	* 凶暴なジャッカルがキャンプ内に侵入してきた。いい射的練習だ。
GID00053357	* 先週送られてきた食料の中にライフルの箱を見つけた。こういう余剰武器は一体どこからくるんだ?
GID00053358	不死鳥のAureliusが私に与えた机上作業は、ネバダ南荒地襲撃のための軍隊の動き、さまざまな戦略的な人員の配置をCaesarに伝達をする為のリスト化だ。もちろん、この情報の全内容は古くなっており、Legion襲撃を止めるためのNCRの努力は徒労に終わるだろう。
GID00053359	「鍛冶屋に会うんじゃ! そのかけらをはめ込んだ剣で、グレロックを打ち倒せい!」
GID00053360	魔法使いは小石を投げつけてあなたを追い払うと、いかにも忙しそうに、色のついたタバコの煙をぽんぽんと吐き出した。
GID00053369	「ほほっ! グレロックを倒す者が近づいてきおったぞい! わしが見たとおり、純然たる石を手にして!」魔法使いはとんがり帽を激しく揺さぶりながら、あなたを指差した。突然、節くれだった指先から淡いオレンジ色の光が飛んでくると、その光があなたの袋から宝石を奪っていった。宝石は魔法使いの鼻づらの辺りをふわふわと漂っている。
GID00053370	「石にパワーを! ジャバジャバ、ドゥー!」その掛け声とともに、魔法使いは浮遊する石を手ではたいて、塔の滑らかな石の壁に叩きつけた。光がぶわっと散り、石はまっぷたつになった。破片はそれぞれ、小躍りする魔法使いの差し出した掌に落っこちた。
GID00053371	「このかけらを剣に使うんじゃ。こいつをはめ込んだ剣が、グレロックの黒い心臓を探し当ててくれる。もう片割れも持っていけ。鍛冶屋に剣を鍛えてもらうにゃ、金がいるぞい」魔法使いが放り投げた石を、あなたは飛びついて無事、キャッチした。
GID00053372	魔法使いはローブのそでを振りながら、あなたを追い払った。
GID00053373	「宝石を探して戻ってこい! でないと、わしの出番にならんわい!」
GID00053376	魔法使いは顔をしかめた。「はて、ちょいと先走っちまったかのう? 強力な宝石を手に入れたら戻ってこい。急ぐんじゃ、わしだって、一度くらいは予言を的中させたいわい!」
GID00053377	Camp Searchlight 通信将校のログ
GID00053378	ラッドスコーピオンの事件の後、夜間パトロールは再度入れ替わった。これは先月の三倍になる。彼らはこの問題の原因がパトロールを行う兵にあるわけではないということに気づいていないのだと思う。毎度のパトロールの入れ替えは彼らを混乱させ、新しいスケジュールに馴染むまでの2、3日、穴を生じさせる。もし Legion がこの状況を察知し、強襲を仕掛け…
GID00053379	突然の温度上昇。緊急シャットダウン開始。
GID00053380	男性 年齢: 27
GID00053381	患者は警官により運び込まれた。患者は、自分を非難する声が聞こえていると主張する。一時、患者はこれらの声は彼の祖父のラジオから聞こえてくると思ったと主張した。今、患者は、声は自分自身から聞こえてくると思っていると主張し、助けを切望している。
GID00053382	Camp Searchlight 通信将校のログ
GID00053383	昨夜ラッドスコーピオンがキャンプに侵入してきた。境界をパトロールする兵は気が緩んできている。皆がこのことを知った唯一の理由というのが、いくつかの通信局が奇妙な作動をしていたからだ。そしてある兵が任務で通信機をチェックしに外へ出た時、スコーピオンがケーブルを咀嚼しているのを発見した。こんな馬鹿げたことが起こり続けるとは、一体何のためのパトロールだというんだ?
GID00053384	男性 年齢: 34
GID00053385	患者は警察により運び込まれた。この様な事は9回目であり、私達は今、拡張された居住区の中で施設の患者を捜している。
GID00053386	Camp Searchlight 通信将校のログ
GID00053387	補給係が消えた補給についてまた私に不平を言ってきた。私は彼に通信系統には一切の問題はなく、あんたの数え間違いだと言い続けている。彼は私を信用していないらしい。奴さんおそらく、私が彼の間違いを証明できるか、どこかの誰かの仕業かが判明するまで私を盗聴し続けるつもりだろう。畜生め、嫌気がさしてくるな。
GID00053388	男性 年齢: 31
GID00053389	1687865はしばしば他人の行動を敵対的であるかの様に誤解する。彼は看護婦との友好的な対話を恩着せがましいと認識する。1687865と長期間接触し続けている他の患者ほど彼に対してより容易く攻撃的に振舞い(1687865の防衛性質のため)、それにより1687865の認識した敵意は補強される、と私達も気付いた。
GID00053396	この用紙には爆発物の製造法と結合図、モノレールカーの脆弱ポイントを示した青写真を含んでいます。すべてにCaesar's Legionを示すロゴのスタンプが押されています。
GID00053397	 作業台で次のアイテムを組み立ててください:
GID00053398	ペイントガン
GID00053399	ラッドスコルピオンの毒腺
GID00053400	おもちゃの車
GID00053401	手術用チューブ
GID00053402	今なら、威力が10%アップ!
GID00053403	家や店の廃墟で簡単に入手できるダーツに、ラッドスコルピオンの毒を塗った"ダーツガン"は、音を立てることなく一撃で敵を仕留めることができる、驚くべきオモチャです。
GID00053404	男性 年齢: 22
GID00053413	女性 年齢: 24
GID00053414	患者は、時々突然酷いテロの瞬間を体験し、しかもそれらは彼女を眠りから覚まさせると主張する。
GID00053415	このレシピで、Cook-CookのFiendシチューが作れるようになった。
GID00053416	===兵器研究===
GID00053417	対象兵器>ミサイルランチャー
GID00053418	研究者>T・T・バウザー
GID00053419	分析結果>ミサイルランチャーの精度を高めるための改造を何度か試みた結果、それはきわめて難しいという結論に至った。実のところ、ミサイルランチャーを壊したのは、このひと月で3丁目になる。以後の調査はL・J・ロジャースに引き継いでもらう。単純な計算ミスを見逃しているだけで、改造は十分に可能だというのが、ロジャースの見解だ。厳密に言えば、私が改造したミサイルランチャーは壊れてはいない。うまく作動しないだけだ。現在は、武器保管庫にカギをかけてしまってある。
GID00053420	===兵器研究===
GID00053421	対象兵器>エンクレイヴ・アーマー
GID00053422	研究者>T・T・バウザー
