GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00079029	あれらはその辺に落ちてるチップをそいつに内蔵された原材料やバッテリーとして使うのだ…
GID00079030	Mojave の自動販売機とも似てはいるが、あれらは非常に多機能な工作装置なのだ。昔は旧世界の利器だった、今では…
GID00079031	…今では、生き残りの手段だ。動力源としてチップを使え。ホログラフィックディスプレイから選択すれば、装置がそれを組み立ててくれる。
GID00079032	Puesta del SolとSalida del Solへと通じている東と西の門を開錠しておいた。
GID00079033	…君がVillaを生き抜いている今、私は私の位置につく必要があり、君はもはや私の指導を必要としない。
GID00079034	トランシーバーを通してVilla中の君をモニターし続ける…もし手引きが必要ならするつもりだ。
GID00079035	照明の飾りつけ、花火…街道の音楽、カジノのオープンを示す戦前の祭りだ。爆弾で最初に攻撃された。
GID00079036	それは全く重要ではない。ただの開始のイベントは―三人を所定の場所に付け、そしてSalida del Solの中の君の場所に向かい、Galaを起動しろ。
GID00079037	その後、本当の仕事が始まる。
GID00079038	それは私が知るためにある。君はそこまで行き… 自分の目で確かめることになる。
GID00079039	知らん。おそらく戦前の聖像であろう。私が利用できる回路である事を除いて、全く重要ではない。
GID00079040	ふうむ! ここにか? お前はMojaveの、私の罠の1つに入り込んだ……Sierra Madreの信号に従って。今、お前はここにいる。首に首輪を着けて。
GID00079041	バンカーへ入って来た時に犠牲者を見ただろう、奴は逆らったが為に頭が吹き飛んだのだ。
GID00079042	街は別のお話で一杯だぞ、そういった類の沢山のお話でだ。"ノー"が君の回答なのかね?
GID00079043	まず最初にFEV不適合者を彼のポジションへと連れて行く事を提案する…だが最初にどこか他で彼の残忍性と力強さが必要となるかもしれない。
GID00079044	Villaでやったのと同じくらい簡単だ… Villaの中心を離れたエリアは遥かに危険だがな。幾層ものGhost People、罠、そして毒。
GID00079045	私が君を使う様に、君のチームを使え…首輪の音を聞き、自分の道筋をよく見ろ。死んだら私の役に立たない。
GID00079046	恐らく君は、これが単なる強盗だと思っている。簡単なカジノ強盗だと。
GID00079047	いいや…これは世紀の強盗だ。我々はSierra Madreを略奪していない‐我々は歴史を略奪し、旧世界からそれを奪う。
GID00079048	その秘密は簡単にはいかない…戦わずして。私は少しも期待していない。
GID00079049	君の手首の Pip-Boy のようなものだ、ただし爆薬が詰まってはいるのだがね。旧世界の小さな無線機だよ、多少のチューニングは必要だったが。
GID00079050	私の言うとおりにするんだ、またその首輪は外れない…拒絶、逃走、私へ反抗するどうなるか? 私は君を殺し、別の者を探す。
GID00079051	私が行かせない限り、ここには逃げ道などない。この状況を受け入れるのは早いほうが良い。
GID00079052	噴水の上に見える建造物 ― Sierra Madre Casino…ここへ侵入してもらいたい。強盗…だよ。準備には長い年月を要した。
GID00079053	だが中へ入るにあたり、罠を避けなければならない…チームの結成を要するだろう。私の見たところ、単独では不可能だ。
GID00079054	Villa の周りには君のような3人の首輪がいる ― Collar 8、12、14 だ。3人全てを探し出し、この噴水へ連れてくるのだ。それから更なる話をしよう。
GID00079055	それと互いを殺し、Sierra Madre の財宝を君が独り占めしようという考えを抱いているのなら ― 警告しておく。
GID00079056	君達の首輪はリンクされてある…君達の1人が死ねば、全員死ぬ。それで君が協力しあう気になるのなら、それでもよい。
GID00079057	バンカーへ入って来た時に犠牲者を見ただろう、奴は逆らったが為に頭が吹き飛んだのだ。
GID00079058	街は別のお話で一杯だぞ、そういった類の沢山のお話でだぞ。"嫌だ"が君の回答なのかね?
GID00079059	なら君は私には不要だ。
GID00079060	雲から保護された場所ならどこででも…建物の中や、トンネル…外気に暴露されていない場所ならどこでもいい。
GID00079061	雲が触れたものは何らかの作用で保護されるのだ…本当に不変なものは Villa のホログラムだけだ。
GID00079062	Sierra Madre の伝説を知らないのかね?ここにはカジノがある。君はそれを見ている稀有な者の一人だ。
GID00079063	君の立っている場所は上のカジノの真下にある Villa だ。この残骸…Villa…は影の中に佇んでいる。
GID00079064	Villa は欠陥構造の地に打ち捨てられているのだ…戦前のジャンクは経年劣化している。
GID00079065	私が連れてきた。Mojave にある罠を越えて作動するあるメカニズムがあるのだ。
GID00079066	さてと、君の関心は Sierra Madre、そしてそこへの侵入方法に向けるべきだろう。それまではここから生きて出ることは叶わんぞ。
GID00079067	うむ…住民がね…出来る限りあれらは避けることだ、彼らを殺すのは難しい。
GID00079068	何があれらを作ったのか、弾丸、爆発、エネルギー…一時的に行動できなくさせることは出来るが、その後ゆっくりと立ち上がり、回復する。
GID00079069	恐らくは雲だろう…彼らの生理機能に何かがあったのだ。
GID00079070	Villa を雲が覆っているのだ。外に長くいるほど、毒が君の体内へ染み込んでいく…肺と肌を通して。
GID00079071	これは君が外に長くいるほど君を蝕む…だから何処へ行くにしろ、素早く動くことだ、でなければすぐに動くことさえできなくなるほど弱ってしまうだろう。
GID00079072	Villa を取り囲む雲。ここにいる限りはその危険性が分からないだろう…長期間となれば有害ではあるがな。
GID00079073	眠りに落ちれば…二度と目覚めることはあるまい。
GID00079074	Sierra Madre には多くの…防衛、つまり違法、危険物持ち込みの検査があるのだ。君がここへ丸腰で到着したのは私の意図ではない。
GID00079075	このカジノ、Villa…では放射線の痕跡や正体不明の物質でさえ、あらゆるものを没収し…そして元の位置に戻す。バンカーへだ。
GID00079076	この過程は自動式で、カジノ自体にも似たような"サービス"がある。回避方法は見つからなかった。道具として送った別のものは除くが。
GID00079077	いや…その間は君の体力を蝕むだろうが、死ぬ寸前までだ、それ以上は無い。その寸前までは…
GID00079078	ここの空気が致命的になるのは雲が濃縮している窪みに入り込んだ時だけだ。そこへ留まるのが長すぎれば、君は死ぬ。足を踏み入れるときは注意したまえ。
GID00079079	体力が十分且つ短時間でなら、高濃度の雲からも生き残った者達を見たことがある ― その他は脆弱すぎた。
GID00079080	リブリーザー、化学防護服…ここには雲から身を守るものは一切無い。雲に触れると皆朽ちてしまうのだ。抗うのは無駄だと悟ったよ。
GID00079081	うむ、音楽が四六時中 Villa 全域で放送されていたのだが…ラジオ信号は老朽化によって、様々な周波数を発信しているんだ。
GID00079082	スピーカーとラジオによる爆弾首輪の周波数の干渉、それらが早期起爆のトリガーとなり得る…
GID00079083	これは不幸な副作用で、私の予測しなかったものだ。私には信号を妨害するよう首輪を調整することはできない ― だから君がやらなくてはいかん。
GID00079084	皆そう問う。ここから逃げられるかと考えてな。
GID00079085	君を繋ぎとめるのはその首輪だけだ。首輪を付けた者は別の鎖ともなり得る。もう一つは違う。ウェイストランド中に罠を仕掛けているのだ。
GID00079086	あるスーパーミュータントは鎖を断ったが…そいつには首輪すら必要ではなかった。彼にはただ…指導さえあればよかったのだ。
GID00079087	この仕事に必要な他の3人を集め、ここに送れ。その後で君にさらなる指示をしよう。
GID00079088	Gala Event を開始する為に他の者達を適当な場所へ連れて行くのだ。そして、Sierra Madre の扉は開かれる。
GID00079089	そうだ。だがすぐにではない。君の首輪の起爆装置からビープ音が聞こえたら ― やるべきことは、下がり、周囲を探り、そして信号源を探すのだ。
GID00079090	スピーカーには破損したもの、保護されたものがある…破損したものは遠距離から破壊できる ― 決して近づんじゃないぞ、ラジオのようにスイッチでは切れないんだ。
GID00079091	破損したスピーカーは火花を放っている。フッ…見間違いはしない。ケースは公共物破壊対策だ ― 殴ったりしても壊すことは出来ない。
GID00079092	西へ、Villa Police Stationへ向かえ ― 無線周波数とアラームに従って。
GID00079093	だが、そこには非常に多くの通信干渉の源がある。おそらくそのために彼との連絡が失われたのであろう。
GID00079094	たとえCollar 8を別としても、警察署には武器、アーマーが有るであろう。西へ向かい、Villaの住民を避け、ミュータントを連れ戻して来い。
GID00079095	銃撃、エネルギー攻撃 ― 力いっぱい投げれば槍でもいい ― それで外部を破壊できる。
GID00079096	保護されたスピーカーはどうやっても破壊することはできない。それらを避け、端末を通じてスイッチを切る必要がある。どうするかは…君に任せよう。
GID00079097	お前が持っているRobCo製のがらくたが助けになるだろう。保証する。それは首輪からの信号をとらえる事が出来て……
GID00079098	…それから周波数を調節することもできる。彼らには無線機入りの爆弾首輪を取り付けてある。容易く盗聴も出来るだろう。
GID00079099	元々そう設計されていたんだ…盗聴できるように。広範囲なモニタリングが出来るように、周囲からのホワイトノイズを遮断する事さえできる。
GID00079100	うむ…Colar 8、FEV 不適合者、スーパーミュータントだ。彼はおとなしく、分かり易い。飢えさせなければ操るのも簡単だろう。
GID00079101	先日彼との連絡が途切れた…おそらく彼が君を罠から引きずって来た後だ。彼を見つけろ。首輪があろうがなかろうが、彼は君に従うだろう。
GID00079102	長い物語だ。FEV…さらに長いウィルスの物語…ずいぶん昔に従順な者を生み出し、スーパーミュータントに変えた。
GID00079103	ある懸念に起因している。Sierra Madre への侵入は容易だよ、人間性の崩壊よりもね。欲望だよ。
GID00079104	Villa は死体で溢れかえっている。何人かはここでの脅威による者、何人かは私の手による者。その他は…互いの裏切りによる者。
GID00079105	一度 Sierra Madre が自分達のものになると気付くと、彼らは一切の気を掛けなくなる…自分達の自由…生存…そして互いのことに。
GID00079106	ここへ連れて来られた者が残したものといえば、彼らの印だけだよ ― 壁の落書きだ。それと彼らの殺した犠牲者だよ。
GID00079107	ある者は援助を試みた…後に来る者の為に物資と医療品を残した。その見返りは何か? 彼らは他の原始本能に従う者に捕えられ、殺されたよ。
GID00079108	その殺人鬼どもの何人かは自分達の進んだ範囲内に罠を仕掛けていった…死の罠が彼らを追う者に対する警告となるのだ。
GID00079109	奴らの幾らかは何処に罠を仕掛けたかを忘れて、罠に掛かって死んだ…か、助けが必要なそやつらは別の仲間から切り離されて死んだかだ。
GID00079110	数多く。ここは危険であるし…またその検疫基準、その災害…が大勢を犠牲にした。失敗に失敗を重ねた。
GID00079111	私が従属を確実としたいが為に君に首輪を取り付けたと思うかね?違う…もしロボットに出来ることだったら、そいつらを送ったろう。
GID00079112	Sierra Madre とは面倒な錠なのだ。こじ開けるには人の手が要るのだ。
GID00079113	Sierra Madre には多くの…防衛、つまり違法、危険物持ち込みの客への検査があるのだ。君がここへ非武装で到着したのは私の意図ではない。
GID00079114	カジノ、この Villa…では放射線の痕跡や正体不明の物質でさえ、あらゆるものを取り上げ…そして元の場所に戻す。バンカーだ。
GID00079115	この過程は自動式で、カジノ自体にも似たような"サービス"がある。この回避方法は見つからなかった。道具として送った別のものは除くが。
GID00079116	とはいえ…君を無防備で取り残したりはしない。それと Sierra Madre のセキュリティは幾つかの点で、君が有能な人間ならば助けにもなるだろう。
GID00079117	ここは良い状態で保存されている。ここへ来て戻れたものはわずかだ。旧世界の財宝全てが散在しており、手つかずと言っていい。
GID00079118	探索し、狩り…発見したものから可能なものを作成するのだ。戦前時代のガラクタが君を生き残らせる ― 食糧。ナイフ、その他。それを使うのだ。
GID00079119	Villa の毒でさえ…またその残滓でさえ…道具や武器へと変えることが出来る。可能な限り集めるのだ。
GID00079120	それと…君の持ち物にもう一つあるライフルが君の生き残りに役立つ、もちろんその首輪と同様にだ。
GID00079121	それは Holorifle、私がここへ到着した時に作成したものだ…私は上位モデルを作ったのでな、それに改造も。
GID00079122	これからは別の武器を見つけるまでその道具を使わなければならんだろう…それとな、Holorifle の弾は限られているぞ。
GID00079123	とは言え、十分に役立つ。私はそれを Villa のホログラムから作り、Villa の…住民に対抗するために使用していた。
GID00079124	首輪か。それらは戦前のテクノロジーによるものだ。戦前、この偉大なる国は…順守の問題を抱えていたようだね。
GID00079125	それはモデルのシリーズの一つでね。君の首にあるものかい?特別製で、調整が簡単になっている。一方、とりわけ信用ならないのは電波障害だ。
GID00079126	ここより遠く、Big Empty と呼ばれる場所だ。危うく出ては来れないところだった。
GID00079127	そこには他にも2人いた… 女が1人。そして男1人、運び屋だ。女は見知った者だったが…もう一人は…彼に何が起きたのかは分からん。
GID00079128	Big Emptyは宝箱で、旧世界の科学の惨めな墓場だった。Sierra Madreみたいにな… そこには宝があり、眠りについている。一部は、目覚めている。
GID00079129	ホロライフルやサタナイト合金… ホログラム技術、冬眠チャンバー、セキュリトロン、首輪…
GID00079130	…Villa で這いずり回っている生き物の着ているスーツもだ… それでさえ、そこにある物の上辺だけなのだ。今すぐに、私が欲しいものは、Sierra Madreだ。
GID00079131	私が欲しいもの。武器。セキュリティ。私自身の要塞。
GID00079132	Madreはこの全てを備えている。それは要塞であり、また武器なのだ。"やり直し"… への… 機会。
GID00079133	いったん私がそのアーカイブを開けば、私はMojaveを私の決めたどんな形へも刻んで造り変えることができる
GID00079134	この雲は私が旅で見てきた中でも独特のものだ。これが Sierra Madre に関係しているのは偶然の一致ではない。
GID00079135	今もこれはこのカジノを保護し、維持している。他の旧世界の遺物を維持し、そして同時にそれを浄化する ― そうして使用することができるんだ。
GID00079136	私のホログラム技術研究と同じく、Big Empty は正しかった ― Sierra Madre だけがホログラムを適切に作動させていたのだ…
GID00079137	ここのホログラムは不法侵入者を殺す。それこそ私が望むものだ。エミッタの一つを戦場の真っ只中へ放り込む、それだけで身を守る術は無くなる。
GID00079138	手の中に光を握るようなものだ。そいつと戦うことはできない… それが燃えるのを見ることしかできない。まさに携帯用の軍隊だ。それで武装すれば、君に反抗する者は皆死ぬ。
GID00079139	いや、私が Sierra Madre から欲しいものは最後にもう一つある。その富だよ。ストリートに、回廊にあふれる機械のことだ。
GID00079140	あれらは何でも供給してくれる。恐らく戦前の時代ではありふれたもので、掃いて捨てるほどのものだっただろう。
GID00079141	現代においては遥かに貴重だ。君もそれは分かるだろう。あれらが君の生存を手助けしたんだから。
GID00079142	Veronica…彼女は…HELIOS を生き延びた。そうだろうとも。機知に富んでいたからね。
GID00079143	HELIOS One を"失う"ことについては… 退却は別として、唯一の結果だった。NCR め、旧世界の遺物の上の蟻のように群がって… Hoover Dam… HELIOS…
GID00079144	あの… 子供達には触らせはしない。Hardin… McNamara… 彼らでは止められない… 試みもせんだろう。だから私は、旧世界を武器とすることにしたんだ。
GID00079145	食物の源、供給品… 医療補助、弾薬… 首輪をもっと作り、通貨の印刷さえ。国を作るものだ。
GID00079146	雲は私の過去を清算する。首輪は協力を保障する。ホログラムは防衛を。自動販売機は供給する… なんでもだ。
GID00079147	Sierra Madre は、その技術を正しく応用することで国家を破壊し建設することができるんだよ。
GID00079148	攻撃? いいや、奴らに攻撃などしない。一掃するのだ。Mojaveがそうあるべきように… 人間に乱されることなど無いようにな。
GID00079149	私はCloud、ホログラムを送り出す。私が再びHELIOS Oneのタワーの頂上に立つ日まで、破滅を私の手にもたらすように。
GID00079150	CloudでHoover Damを洗い流すのだ。太陽の槍をその壁に雨のように浴びせかけて… ホログラムで全て構成された旧世界の亡霊の軍隊を従えて進むのだ。
GID00079151	そこが私だけになるまで、私は彼らを殺すのだ、私一人… 静かな世界に。HELIOS Oneで起きたような事件が起こらない、そんな世界だ。
GID00079152	君の Pip-Boy を読ませてもらったよ。君がしてきたことをね…
GID00079153	君が奴らの終わりを望むなら… 私は君のような者を利用できる。機知に富んで、妥協することのない。NCRには大勢の兵士が居る… 大勢の市民もだ。
GID00079154	分かっている。Hoover Damを占拠した時から奴らの寿命は定まっていたのだ。
GID00079155	ふん。恐らく… 恐らく私は潜在的同盟者に首輪を付けるのが早すぎたのだ。
GID00079156	よろしい。私も下に行こう… それからSierra Madreが蓄えているものを見せよう。
GID00079157	それが後退を… 始めた。火、血、太陽のもとで… 太陽がとても近くて触れられるほどに。
GID00079158	そうした瞬間、それでも、失敗した… それが明瞭な輝きをもたらしたのだ。
GID00079159	君は私を殺人者だと考えるのか。もし私がそうなら、君の首輪は随分前に爆破していただろう… 首輪は従順を、励ましを… 協力を保証するんだ。
GID00079160	考えてもみろ。本当にその首輪なしでカジノに入れただろうか? 否、人間性ときたらいつだって私たちに逆らうのだからね。
GID00079161	君は… 君は私がこの瞬間の為に首輪を調整し続け、ルールを変え続けていたとは知っていたかな?
GID00079162	毎回のことだ、首輪に自らの首を掴まれていてもさえ… 彼らは互いを裏切り、殺し、Sierra Madre の中へと入ろうとした。
GID00079163	あれは… あれは狂気だった。彼らはそのすべてを手にすることが出来たんだ、とても惜しいところにまで来ていたのに。そして… そして彼らは、何度も互いを襲い続けた。
GID00079164	Sierra Madre を破るのは難しかった… しかし強欲を破るのは、もっと難しかった。そして死人のスイッチは入っていったんだ。
GID00079165	君の命が他人の命と結びつけられたとき、犠牲と協力 ― は結び付けられ、学び、そして君は手元の問題に集中できるようになる。
GID00079166	強欲は克服できる。抑制し。制御することでね。君は誰よりもそれを知っている… あるいはそうであってほしいが。そこはどうでもいいが。
GID00079167	ノー。近すぎる間はチャンスをくれてやる気は無い… この近くではな、ノーだ。2度と… 私は待てるのだ… 注意するだけの余裕がある。
GID00079168	君は… 君はその下に閉じ込められた。ここが唯一の入口だ、そして私にはSierra Madreでの行動の自由がある。私には時間が… 君よりもあるのだ。
GID00079169	その上、そこにはもっと罠があるかもしれない。私はもっと偵察を送りこむつもりだ… そう、他の者をな。君は… 使える人間だ、如何なる可能性も見逃しておきたくは無い。
GID00079170	皆そう問う。ここから逃げられるかと考えてな。
GID00079171	君を繋ぎとめるのはその首輪だけだ。首輪を付けた者は別の鎖ともなり得る。もう一つは違う。ウェイストランド中に罠を仕掛けているのだ。
GID00079172	あるスーパーミュータントは鎖を断ち切ったが…そいつには首輪すら必要ではなかった。彼にはただ…命令さえあればよかったのだ。
GID00079173	ミュータントだ。ははっ。彼は首輪の一つを飲み込みこんでしまってね…それから彼は私のものとなった。まぁ首輪すら必要ではなかったのだが。
GID00079174	彼ら種族は皆、他者から命令を与えられるべく存在している。彼らは兵士だ。単純にして愚か。私は彼に取ってくるよう頼み、彼はやってくれたのだ…死の脅威さえ感じずにね。
GID00079175	私が彼に語りかけるのを止めてもなお、彼は習慣で Villa を発っては罠に掛かった犠牲者を集め続けていた。
GID00079176	彼はそういった者達から君を見つけ出したのに違いない。であれば、彼は恐らく忘れていたのだろう ― ただ私の声だけは覚えていたのだ。
GID00079177	彼は君に首輪を着け、ここまで引きずってきた。それ以外には思いつかないのだ。それが彼の本質だよ、貪欲で子供のようだ。
GID00079178	"Dog"? ふむ。ふさわしいな。私が彼を呼ぶ時の名だ。彼には会ったのだな。彼がなぜ忘れているか、その理由は分かるだろう ― 彼の脳は FEV に侵され、その記憶は残骸と化したのだよ。
GID00079179	深い意識のどこかでは、彼は立ち戻る術を知っているのかもしれない。私はそう思っている。彼は匂いと本能で追跡する。とはいえ、彼を訓練することはできた。
GID00079180	バンカーにあるよ ― とにかく君が捕まった場所にだ。それは Sierra Madre、そのセキュリティシステムがゲストの衣服を奪い取るんだ。
GID00079181	そいつは…外の素材、"禁制品"に対しては好意的ではない。放射能が認められるもの、ほぼ全てに対してだ。
GID00079182	New Vegas のカジノも同じことを手動でやっているだろう。もっとも放射能汚染ではなく、流血沙汰を防ぐのが彼らの関心事ではあるが。
GID00079183	もちろんだ。辺りの道は全て歩きまわった。もし心配なら…地図を差し上げよう。あるいは仕事の後で、その道を教えてあげよう。
GID00079184	正確にはカジノ延長としての Villa が、だがね。そして所有者の居たところにそれを送り返した。"Begin again (やり直し)"は単なるスローガンではないということだよ。
GID00079185	君を武器も薬も無しにここへ送ったのは私の意思だと? 違う、Sierra Madre が君を裸にし、全所有物を保管してしまったんだ…
GID00079186	…建設者である Sinclair が適切と見なしたものは、ゲストでさえも持ち物を没収されてしまう。君のチームや私がバラバラに"各々のフロア"へ配置されたのもそれが理由だ。
GID00079187	輸入品は禁物、彼のパラダイスに外界の物品はあってはならない ― 一般的な戦前の自動販売機さえも、Villa では禁止されていたのだ。
GID00079188	いいや…そうは思えん。それこそ別のセキュリティ起動のトリガーとなるぞ…もし Vault を傷つけたりしたらな。
GID00079189	カジノの創設者は Sierra Madre を ― 戦争終結まで耐えうるように作った。Vault が十二分に頑丈なのは承知だよ。
GID00079190	加えて、君はもしここの秘密が自分の目的ではなかったとしても、信号に従おうとはしなかっただろう。君は興味深い奴だ…脅威を通り越して。
GID00079191	なら君がすべきことは待つことだけだ、我慢したまえ。ふむ… 少しそこで横になったらどうだね。私がカジノの中へ閉じ込められたとき、そうしたようにね。
GID00079192	Sierra Madre の信号に従ったことに対する罰だと考えるのだ。だから先を急ぎたいのだとしても… 今はこの報酬を楽しんでくれたまえ。
GID00079193	君も遠くまで来たものだ。だがこれ以上遠くへ行こうと…金庫を破らんとするのであれば、君は亡き者となる。
GID00079194	その中身は私のものだ。他の誰かがそれに触れたりすれば… 私から奪おうとすれば… その代償を支払うことになろうよ。
GID00079195	[成功] 首輪?もしそいつを作動させたとして…いや待て、死ぬだけだぞ。
GID00079196	[失敗] そうなのか?いいや、そうは思えない。待ってやってもいいぞ、君の…無意味な脅しを。
GID00079197	自殺してみろ、そして今すぐその決断をするのだ。私は君の信号を遮断し、首輪の爆発を阻止できるのだ。
GID00079198	[成功] ほう…賢いな。
GID00079199	[失敗] そうなのか?いいや、そうは思えない。待ってやってもいいぞ、君の…無意味な脅しを。
GID00079200	[成功] エレベータ。それから君は確実に閉じ込められる、逃亡できる見込みなど無い。
GID00079201	[失敗] Vaultは、カジノ自体と同じように破壊行為から保護されるだろう。無駄だ… 君が与え得るどんな損害だろうと最小限に抑えられる。
GID00079202	[成功] 君はデータへのアクセスを壊すかもしれない… データ自体ではなく。その上、安全装置が適所に設置されてるはずだ。
GID00079203	[失敗] 私は元に戻すことも復旧もできない… 故に、君に出来ることは何も無い。そしてありがたい事に私には時間があるのだ。
GID00079204	だが、君は下にある物の価値を認めている。Sierra Madreの中にある物を破壊してすぐに自滅はしないだろう。
GID00079205	私は脅かし続けて… 或いはSierra Madreの秘密か、君は私にとって役立たずだ、すぐに君の首輪を起爆してあげよう。
GID00079206	[成功] ほう…賢いな。
GID00079207	[失敗] かなり確実だ。君がどうやってか遥々来たことは私を驚かせたが ― 恐らく運が良かったんだろう。
GID00079208	[成功] ほう…賢いな。
GID00079209	[失敗] もちろんだ…その方法とはもちろん、君との会話だ。たぶん君は私が思ってたよりも有能ではないんだな。
GID00079210	例え… 君がメカニズムに損害を与えたとしても… それを修復するチャンスはある。何年も掛かるかもしれないが… だがそれは可能なのだ。
GID00079211	[成功] 私は過去に多くを失った… 本能に屈することで。今回は… 今回は違うつもりだ。
GID00079212	[失敗] 沈黙と忍耐が私を納得させるだろう。いずれ、君を迎えに行くつもりだ。私を苛立たせれば、君は永遠に黙ることになる。
GID00079213	[成功] その信号… そのサイレンの音… 確かに私を誘い込んだ。そしてSierra Madreに閉じ込められることになった、恐らくは永遠に…
GID00079214	その事実が私をさらに ― 疑い深くした。私には自由があり、カジノの地下に入る手段があり、そして君も私の支配下にある。ふむ… 私は待つことができる。
GID00079215	[失敗] 私を宥めたいのなら、黙ってそうすればいい。いずれ私は君を迎えに行く。私を苛立たせれば、君は永遠に黙ることになる。
GID00079216	本当に… 首輪は… 私の望んだよりも上手く働いてくれた。調節によって。
GID00079217	そうは言っても… 私は別の罠に飛び込みたくはない ― Sierra Madreのものだろうが君のだろうが。この経験は私に人間性が当てにならないと… 教えてくれた。
GID00079218	君は、自分の自由が君にとって重要だと言う ― その自由で、Villaにあふれる他の連中は、その昔、お互いを裏切ったのだ。
GID00079219	[成功] ふむ。首輪か…よかろう。テクノロジーは多くの問題を解決するからな。
GID00079220	[失敗] おしゃべりは終わりだ、エネルギーを消耗するぞ。君は長らくそこに居ることになるんだからな。
GID00079221	[成功] 私は… 私はそれを手に入れていた、その為に戦った。その為に、私と他人の血を支払った ― 数え切れないほど。
GID00079222	[失敗] 君を行かせるだと? 君を生んだキャラバンの売女の所へ這い戻らせるために? 駄目だ、恐らく彼女は君より優秀な商人だったはずだ。
GID00079223	私を駆り立てたいのか… 焦りと強欲が君をここに導いたのだ、私ではない。それは、君を支配したが私は支配されない。
GID00079224	私は別の罠の犠牲にはならないだろう ― Sierra Madreのも君のもだ。我々の間に信頼はない、そして取引もないだろう。
GID00079225	[成功] このカジノはキャラバンの金庫とはわけが違う。Sierra Madre vault を守るロックにはまだ隠れた秘密があるはずだ。
GID00079226	[失敗] 好きなだけ時間を浪費するといい。Sierra Madre はヘアピンやバールで開けられるようなものではないと思うがね。
GID00079227	[成功] Sierra Madre に隠れるとな…面白い。監禁しておくよりも私が赴いた方がよさそうだ。
GID00079228	隠れ、逃れる…問題ではないね。Sierra Madre の気は長いからね。私もいつまでだって待てるよ。君は奥へ行くことは出来ないし、私の視界から逃れることも出来ない。
GID00079229	[失敗] 君がその首輪をしている限り私からは離れられないよ。ボタンを押せば、君が見つかる ― 私は炸裂音を聞くだけでいい。
GID00079230	中に入る方法を探せ、幾らでも試せる。Sierra Madreは辛抱強いのだ。そのドアを訪れた多くの者達よりも長く生き残ってきた。
GID00079231	罰とは、しばしば先見の明のない者が待ち構えているものから受ける報酬に等しい。私は君でセキュリティを試して、君がどう立ち上がるのか確認するのだ。
GID00079232	[成功] もうたくさんだ…これ以上よそ者から奪われるのはな。
GID00079233	[失敗] 好きなだけ時間を浪費するといい。Sierra Madre はヘアピンやバールで開けられるようなものではないと思うがね。
GID00079234	[成功] もうたくさんだ…これ以上よそ者から奪われるのはな。
GID00079235	[失敗] 君がその首輪をしている限り私からは離れられないよ。ボタンを押せば、君が見つかる ― 私は炸裂音を聞くだけでいい。
GID00079236	フーム…従順だな。よろしい。他の者は…抗い、異議を唱えたからね。彼らも従ってさえいれば…
GID00079237	首輪が役目を果たしたのは確認できたよ、君の声からそれが聞き取れた。私がエレベータから視認できるよう、Vault の外で待ちたまえ。
GID00079238	その後は… 私は、一人で放浪した。Divideの嵐を見て、Ciphers of the Westの間を歩き回った。Big Emptyへと旅をした。
GID00079239	私は信号を聞いた。女の声で、Sierra Madreが、やり直す機会を約束し、運命を逆転させると言っていた。全くの… 戯言だった。
GID00079240	私は信号を追跡した。ここに辿り着いて、都市を偵察した… 他人を使ってな。私の手のひらで踊って、殺し合いを続けていた。君は ― 君は誰よりも遠くへ辿り着いた。
GID00079241	聞いているかね?良し。今後、私が話しているときは、聞くことだ ― そして私の指示に従うのだ。
GID00079242	愚かな試み、賢しい真似、"嫌だ"と答える過ち。その首輪が君の頭部を吹き飛ばすことであろう。
GID00079243	早くあの FEV の不良品に対処したまえ。あいつは我々にとって用無しだ。
GID00079244	キッチンへの裏口があるはずだ ― メインカジノ側の廊下を調べろ。そいつを探しだせ。
GID00079245	すぐに出るんだ、君の首輪が爆発する前に!
GID00079246	その馬鹿者はガス栓を開けおったぞ! たった一つの火花でも ― それか奴が自分の首輪を作動させたらカジノは燃えてしまう。我々は奴の道連れだ。
GID00079247	ガス栓を閉めろ、でないとそのまぬけが我々全てを殺す事になる。
GID00079248	見つかるんじゃないぞ! もし見つかったなら、奴がガスに火をつける前に説き伏せるんだ。
GID00079249	君が通り過ぎてきた過去だ。それを見た者は数人しかいない。この先、誰も見ることはないだろう。
GID00079250	私がここへ辿り着くまでには大分骨を折った。ここは私が去る前に必要なものを与えてくれるだろうし、いつでも私の帰りを歓迎してくれもするだろう。
GID00079251	さあ…この亡霊を起こす方法を探し、ゲストを迎えていることを思い出させてやれ。
GID00079252	目覚めさせたようだね…いいぞ。エミッタ周波数… あらゆる所が照らし出されている…
GID00079253	忌々しい録音が…死人の木霊が周波数に…
GID00079254	カジノのセキュリティは停止し…後ろのカジノでは売り子やギャンブルプログラムが起動している…ははっ! まだ何か売ってるかもしれんぞ。
GID00079255	それも今の君には助けになるだろう ― セキュリティは停止した。その辺をうろつくのが済んだら、ロビーへ向かうのだ。そして君の…友人たちに対処せねばな。
GID00079256	中の君。聞こえるか? 電力が変動しているな… 非常用電源だ。おぉっ! 中に入れたようだな。
GID00079257	いいぞ…君も終わりだと思っていたところだ。残念ながら、君の…"友人たち"もここで自らの道を見つけたようだ。強く打たれて気を失っていたよ…君と同じようにね。
GID00079258	何が起きたか不思議かな? 君はカジノセキュリティに倒されたんだ。外からの放射性物質を検知し、そして必要とあらば"訪問客"を鎮圧、移動させてしまう。
