GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00099565	ここの人々は私がいても幸せそうだったので、私は留まる決心をしたんだ。これが聞かれたことの全てだよ。
GID00099566	私の名前はマクミラン軍曹だ。このトンネルの見張りと分隊の世話が私の仕事だ。
GID00099567	ここ数日はもっぱらフェラル達だな。スケルトン・クルーって呼ばれてるローカルギャングがいる、奴らは時折フェラルどもを狂乱へと扇動するんだ…
GID00099568	やつらがでかいフェラルどもにジェットをぶち込むと、フェラルどもは雷みたいに動くんだ。それでも奴らは私にも分隊にも釣り合わないけどな。
GID00099569	奴らはリアクターBが致命的な損傷を受けてローカルエリアが放射線であふれた、20年くらい前に移動してきたんだ。
GID00099570	それ以来ずっと奴らには迷惑をかけ続けられてる。スケルトン・クルーが移ってきて奴らを組織化し始めてから危険になるばかりだよ。
GID00099571	彼らはゴーストタウンに住むグールのギャングで、恐らくは我々の宿敵であるテック・レイダーに加わっている。
GID00099572	彼らは武装は良いが、我々ほどじゃない。彼らは今まで我々の防衛線を破ることはできなかった。
GID00099573	さて、ギャングとグールたちが来るよりもずっと前にラークどもが来たんだ。多くのUndergroundの市民が未完成セクターの仕事に取り掛かっていた。
GID00099574	工事中で最も大きな機械の一つが別の洞窟の上に駐車した状態になってしまった。フロアは崩壊し、その機械は突き破って落ちていった。
GID00099575	それがレイクラークの巣へと入ってしまったんだ。未完成セクターの大部分がそいつらに囲まれたことが、判明したんだ。
GID00099576	奴らは数百匹で攻撃を始めた。誰も準備なんかしていなかった。奴らのソニックブラストの一つがリアクターに突き刺さったんだろう。
GID00099577	次の事態は知っての通り、リアクターは致命的な状態に陥った。ラークどもとRADで多くの人々が倒れていった。
GID00099578	私はその時ただの士官候補生だった。幸運にも逃げ延びた私は他の数人とともに隣のセクターでコブ少佐に捕まり反撃体制を作ることになった。
GID00099579	クソラークどもは新しい道を見つけ続けて、私たちは今の場所まで後退を余儀なくされたんだ。
GID00099580	私は彼らが誰か、或いは裏で糸を引いているのが誰かは知らない。しかしこれだけは話せる ― 彼らは私たちの武器を圧倒するような武器をいくつか手にしている。
GID00099581	彼らは技術と地元の伝説的なラジオ放送のローチ、または彼の音楽が頭から離れないようだ。
GID00099582	何人の新顔が我々の秘密と財産を盗もうとするテック・レイダーどものスパイだと判明したか数え切れないほどだ。
GID00099583	もっともこの道の辺りじゃ彼らはほとんど見ることがない。フェラルたちは彼らを大目に見ることにしたようだ。
GID00099584	彼らについてもっと知りたければコブ少佐と話すんだ。彼は普段マーケットの西端を警備している。
GID00099585	ふむ、あなたが聞くなら、手を借りたい問題がいくつかあるな。
GID00099586	Underground東部はフェラルとラークどもに荒らされているが、奴らは協力していない。簡単に片づけられるはずだ。
GID00099587	奴らのリーダーを殺せたら、東部全体を取り戻し、拡大できるだろう。
GID00099588	それで、暗殺を実行する用意はいいのか?
GID00099589	ああ、実はあるんだ。ブレーズと呼ばれているグールがいる。彼は人を焼き尽くすのを楽しんでいる。私の友人も含めて。
GID00099590	我々の受けた命令はここに留まりエリアを警護すること。だがあなたなら一人で処理できそうだ。興味はあるか?
GID00099591	素晴らしい。そのクソ野郎にも遂に来たるべき時が来た。そいつは多分古いゴーストタウンのアパートで見つけられるだろう。
GID00099592	奴は武装したグールの集団を連れている。注意するんだ。出入りを容易にするためにこのキーも持っていけ。
GID00099593	それは良い知らせだ。 ほら、これを報酬として受け取ってくれ。
GID00099594	ほら、見てくれ…
GID00099595	えっと、私の名前は Tecoult、私は薬と、我らがノン・ストップFreetechパーティに酒を提供している。
GID00099596	もっとも在庫は無料じゃないが、それは次善の策だ。
GID00099597	薬は金庫に保管しているが、目録から欲しいものがないか確認できる。
GID00099598	名前はフランキー、ここでガンショップを経営してる。何か御入り用かな?
GID00099599	わあ、いい仕事だ、感動したよ。ほら、カギと感謝代わりのおまけだ。下での幸運を祈るよ。あなたでもそれが必要だろう。
GID00099600	もちろん、さあどうぞ。
GID00099601	ふむ、思い当たることがいくつかある。まあ聞いてくれ、Undergroundと呼ばれる場所に導くカギを私は持っている。
GID00099602	以前はあそこに住んでいた… とにかくしばらくの間は。今のあそこは忌々しい場所に成り果てたが、未だに貴重品であふれている可能性がある。
GID00099603	個人的にはそこに戻りたいとは思わない。そこの動物たちは外で見かけるようなどんな奴よりも質が悪かった。
GID00099604	もしあなたが私の為にいくつかの地域の問題に対処できたらこのカギをあげよう。Bonnie Springsの南にある別の入口は見つからないだろう。
GID00099605	まあ、私が言ったようにUndergroundはとても危険なんだ…
GID00099606	カギが欲しいならあの場所で自力で生き残れることを証明してもらう必要がある。
GID00099607	了解。偶然だが、私は地元住民に甚大な被害を与えている巨大なミュータントたちの居場所を知ったんだ。
GID00099608	もっとも、まずは数匹のゲッコーから始めてもらおう。こいつは簡単にこなしてもらわなければな。奴らを殺して仕事が片付いたら報告しに戻ってくれ。
GID00099609	素晴らしい! ほら、その場所の座標をPip-Boyにアップロードしよう。
GID00099610	よくやった、あの獣たちは数か月にわたって辺りを荒らし回ってたんだ。結局あなたには素質があるんだろうな。
GID00099611	ほら、これが報酬だ。持っていけ。ここからが本番だ。まだ受けて立つ気があるならな…
GID00099612	今度はより慎重さが要求されるぜ。NCRに使われていた古いバンカーが南のここらにある。
GID00099613	今、その場所は巨大なラッドスコルピオンに荒らされている。サソリどもがうようよいるんだ。
GID00099614	一部のNCRの兵士たちが"バーサ"と呼んでいるビッグママを始末するんだ。あんたなら準備さえ整えばあいつを処理できるだろう。
GID00099615	このゲームから手を引きたくなっても恥じることはないさ。理解できる。
GID00099616	分かった、ここがその場所だ。幸運を祈る。
GID00099617	おお、あんたかなりタフなんだな…。あんたにとって興味深いかも知れない"もの"があるぜ。
GID00099618	事実上、このカギだけが唯一Undergroundにアクセスできる。嘘偽りなくあそこは死の罠でしかないが、あんたは冒険がご趣味なようだ。
GID00099619	自分の頭を切り離しにいくだけかもしれないけどな。まあ、聞け。Berthaと呼ばれる巨大なラッドスコルピオンがいる。
GID00099620	Berthaはここ何ヶ月も南の地域をパトロールするNCRに恐れられている。最後に聞いたのは彼女がNCRのバンカーの1つに侵入したって話だ。
GID00099621	あんたが彼女を殺せたら、Undergroundの件を取り扱うのに十分だという証明になると思うんだ。どうだ、興味はあるか?
GID00099622	OK、その場所をPip-Boyに載せておこう。幸運をな。
GID00099623	聞いたよ、あのクソったれなBerthaが遂にあんたに殺されたってな。礼を言う。
GID00099624	実際、俺はあんたのような冒険家にとって興味深いものを持っている。Undergroundアクセスのカギだ。
GID00099625	警告しておくが、そこはこの世の地獄みたいなもんだ。行くつもりなら忠告しておく、出来るだけ備えを用意して如才なく立ち回ることだ。
GID00099626	了解、ほらよ。幸運を祈るぜ。
GID00099627	問題ない、おいで。
GID00099628	了解、それでいいなら。
GID00099629	悪いがコストが掛かるんでね。
GID00099630	少しなら分けられると思う。
GID00099631	もちろんだ、在庫をみてくれ…
GID00099632	OK、物資のリストを確認してくれ…
GID00099633	お好きに。だが中毒は結局もっとコストがかかるのがわかるだろう。
GID00099634	それがあなたの考えなら…
GID00099635	まあ、それなら幸運を。
GID00099636	オーケー。じっとして。これ以上痛くしてほしくはないだろう?
GID00099637	申し訳ないが無料では働けない。
GID00099638	了解、じっとして。少し時間が掛かるよ…
GID00099639	当たり前だけどただ働きはしない。
GID00099640	了解、少しだけ時間掛かるよ。
GID00099641	了解、治療中はじっとしてくれ。
GID00099642	わかった、キャップができたら戻っておいで。
GID00099643	了解、治してる間はじっとしてくれ。
GID00099644	ああ、申し訳ないが自分で治してもらわなければ。分かるだろうがここの皆を無料で治療する余裕はないんだ。
GID00099645	役に立ててうれしい。
GID00099646	何かお困りで?
GID00099647	承知した、また次の機会に。
GID00099648	了解、良い一日を過ごせますように。
GID00099649	もちろんだ。
GID00099650	またすぐ来てくれよな!
GID00099651	人生で一番のニュースだ! ほら、礼を言う代わりにこれを受け取ってくれ。
GID00099652	了解、じっとしてくれ。
GID00099653	それじゃあ、キャップができたら戻っておいで。
GID00099654	まあいい、また私が必要ならここにいるよ。
GID00099655	やあ。
GID00099656	ヘイ…
GID00099657	ヘイ…
GID00099658	ヘイ…
GID00099659	ヘイ…
GID00099660	ヘイ…
GID00099661	ヘイ…
GID00099662	やあ、フランキーの銃器弾薬店にようこそ!
GID00099663	ここで何をしている?
GID00099664	え?
GID00099665	ヘイ、何かお困りで?
GID00099666	ここで何をしているんだ?
GID00099667	 Frost が死んでいて、それを証明できるものがないなら、かまわないでくれ。
GID00099668	何かお困りで?
GID00099669	またアンタか、何の用だ?
GID00099670	アンタ誰だ?何の用だ?
GID00099671	やあ友人よ、また会えてうれしいよ。
GID00099672	今はやめろ、我々にはまだ殺すべき Legion が残っている。
GID00099673	あなた誰? どうやってここに来たの?
GID00099674	やぁ、また会ったわね。
GID00099675	何の用だ?
GID00099676	こんにちは
GID00099677	こんにちは、何かお困りで?
GID00099678	ヘイ
GID00099679	ヘイ、調子はどうだ?
GID00099680	こんにちは市民
GID00099681	ヘイ、アンタはレスキュー隊か?
GID00099682	ヘイ、何かお困りで?
GID00099683	Hurrrrrr...... <せき>
GID00099684	ヘイ、調子はどうよ。
GID00099685	やあ、あんたは誰だ?
GID00099686	ヘイ、何かお困りで?
GID00099687	あなたは私を殺しに来たのでしょう…
GID00099688	ヘイ、戻ってきたのか…
GID00099689	何か手伝いましょうか?
GID00099690	何か手伝いましょうか?
GID00099691	おやおや、人間の訪問者だって?これは嬉しいサプライズだ…何か手伝えることは?
GID00099692	また会ったな…
GID00099693	ワオ、ここにくることが出来るなんてアンタはタフに違いない…感動したよ、人間にしてはね。そう…教えてくれ、何か手伝えることはあるか?
GID00099694	こんにちは、何かお困りで?
GID00099695	いったいこれは…?頭の中に別の声が…
GID00099696	保安副官 Wylkonski です、何なりとご用命下さい。
GID00099697	ヘイ…
GID00099698	ヘイ…
GID00099699	ヘイ…
GID00099700	何かお困りで?
GID00099701	ヘイ…
GID00099702	ヘイ…
GID00099703	ハイ、ご機嫌いかが?
GID00099704	こんにちは。
GID00099705	調子はどうだ?
GID00099706	いまは時期が悪い。
GID00099707	こんにちは
GID00099708	のどが渇いた?何を飲む?
GID00099709	やあ、おなかすいた?
GID00099710	こんにちは…新しい武器をお探しで?
GID00099711	Eddieh(エディー)… gurr der furr…
GID00099712	こんにちは人間よ…
GID00099713	あぁん?
GID00099714	ヘイ、何かお困りで?
GID00099715	ヘイ…
GID00099716	あぁん?
GID00099717	ヘイ、何かお困りで?
GID00099718	ヘイ、調子はどうよ。
GID00099719	こんにちは。
GID00099720	ヘイ、どんな感じよ?
GID00099721	御機嫌よう、友よ。
GID00099722	こんにちは。
GID00099723	OK、マシになった?
